distanciaNumero,distanciaDescripcion,banderaId,lat,lng,sucursalNombre,id,sucursalTipo,provincia,direccion,banderaDescripcion,localidad,comercioRazonSocial,comercioId,sucursalId
382.5501,382.55 kilómetros,3,-34.620294,-58.392204,Carlos Calvo 1826,10-3-418,Autoservicio,AR-C,Carlos Calvo 1826,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,418
382.5634,382.56 kilómetros,2,-34.6295,-58.4478,Directorio.,9-2-701,Supermercado,AR-C,Avenida Directorio 1251,Disco,CIUDAD AUTONOMA BUENOS AIRES,Jumbo Retail Argentina S.A.,9,701
382.5657,382.57 kilómetros,1,-34.6464005,-58.5403633,5115 - CIUDADELA,15-1-5115,Autoservicio,AR-B,San Martin 521,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,5115
382.5657,382.57 kilómetros,1,-34.6448,-58.532,Gral Paz Provincia,23-1-6276,Autoservicio,AR-C,Av. Gral. Paz 525,Axion Energy,Ciudad Autonoma de Buenos Aires,Pan American Energy LLC Argentina,23,6276
382.5913,382.59 kilómetros,3,-34.622701,-58.409197,Urquiza 1015,10-3-734,Autoservicio,AR-C,Urquiza 1015,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,734
382.5964,382.60 kilómetros,1,-34.6175785,-58.3779568,463 - CONSTITUCIÓN,15-1-463,Autoservicio,AR-C,Av Independencia 838/840 (Constitucion) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,463
382.6022,382.60 kilómetros,1,-34.6866773,-58.7318454,28 - MERLO,15-1-28,Autoservicio,AR-B,Cl Av. San Martin 2971,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,28
382.6054,382.61 kilómetros,1,-34.61647,-58.371491,591 - SAN TELMO,15-1-591,Autoservicio,AR-C,Cl Defensa 748 (San Telmo) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,591
382.6223,382.62 kilómetros,1,-34.617902,-58.38147,LIMA,4-1-289,Autoservicio,AR-C,Lima 899,ESTACION LIMA S.A.,CAPITAL FEDERAL,Estación Lima S.A.,4,289
382.6229,382.62 kilómetros,1,-34.6235872,-58.4162756,35 - BOEDO,15-1-35,Autoservicio,AR-C,Cl Boedo 875,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,35
382.6314,382.63 kilómetros,3,-34.617396,-58.378826,Proxi Independencia 907,10-3-744,Autoservicio,AR-C,Independencia 907,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,744
382.6415,382.64 kilómetros,3,-34.639022,-58.504957,Ramon Falcón 5547,10-3-626,Autoservicio,AR-C,Ramón Falcón 5547,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,626
382.6425,382.64 kilómetros,1,-34.636747,-58.492625,686 - CAPITAL FEDERAL,15-1-686,Autoservicio,AR-C,Av Rivadavia 9150,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,686
382.6682,382.67 kilómetros,3,-34.625470,-58.429930,Pedro Goyena 188,10-3-639,Autoservicio,AR-C,Pedro Goyena 188,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,639
382.6688,382.67 kilómetros,1,-34.62228,-58.410955,766 - SAN CRISTÓBAL,15-1-766,Autoservicio,AR-C,24 De Noviembre 965 None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,766
382.685,382.68 kilómetros,3,-34.637117,-58.496795,Av. Rivadavia 9436,10-3-398,Autoservicio,AR-C,Av. Rivadavia 9436,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,398
382.7027,382.70 kilómetros,2,-34.617683,-58.384708,INDEPENDENCIA [Av. Independencia 1301],24-2-304,Supermercado,AR-C,Av. Independencia 1301,FARMACITY,Capital Federal,Farmacity S.A.,24,304
382.7033,382.70 kilómetros,1,-34.6355238,-58.4889911,8 - VÉLEZ SÁRSFIELD,15-1-8,Autoservicio,AR-C,Av Rivadavia 8875,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,8
382.7065,382.71 kilómetros,1,-34.6375385,-58.5001704,91 - VILLA LURO,15-1-91,Autoservicio,AR-C,Cl Rivadavia 9650,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,91
382.7115,382.71 kilómetros,1,-34.6423533,-58.5262156,559 - LINIERS,15-1-559,Autoservicio,AR-C,Montiel 261 (Liniers) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,559
382.7119,382.71 kilómetros,2,-34.635153,-58.487386,LACARRA [Rivadavia 8784],24-2-84,Supermercado,AR-C,Rivadavia 8784,FARMACITY,Capital Federal,Farmacity S.A.,24,84
382.7145,382.71 kilómetros,1,-34.629762,-58.457285,619 - CAPITAL FEDERAL,15-1-619,Autoservicio,AR-C,Av Juan B. Alberdi 2057,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,619
382.7151,382.72 kilómetros,1,-34.6384109,-58.5053285,513 - VILLA LURO,15-1-513,Autoservicio,AR-C,Av Rivadavia 10060 (Villa Luro) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,513
382.7167,382.72 kilómetros,1,-34.6379202,-58.502751,VILLA LURO ,12-1-83,Supermercado,AR-C,Av. Rivadavia 9840,COTO CICSA,Villa Luro,Coto Centro Integral de Comercialización S.A.,12,83
382.7181,382.72 kilómetros,3,-34.616166,-58.376096,Chile 701,10-3-676,Autoservicio,AR-C,Chile 701,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,676
382.7215,382.72 kilómetros,1,-34.6259327,-58.4355294,PEDRO GOYENA ,12-1-136,Supermercado,AR-C,Pedro Goyena 565,COTO CICSA,Capital Federal,Coto Centro Integral de Comercialización S.A.,12,136
382.7283,382.73 kilómetros,3,-34.641224,-58.521055,Lisandro de Latorre 199,10-3-726,Autoservicio,AR-C,Av. Lisandro De Latorre 199,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,726
382.7328,382.73 kilómetros,1,-34.6316975,-58.46921090000,SAN PEDRITO ,12-1-180,Supermercado,AR-C,Av. San Pedrito 72,COTO CICSA,Capital Federal,Coto Centro Integral de Comercialización S.A.,12,180
382.7341,382.73 kilómetros,1,-34.621097,-58.4074379,557 - CAPITAL FEDERAL,15-1-557,Autoservicio,AR-C,La Rioja 916 (San Cristobal) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,557
382.7405,382.74 kilómetros,1,-34.6159499,-58.3760331,512 - MONSERRAT,15-1-512,Autoservicio,AR-C,Chacabuco 685 (Monserrat) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,512
382.7431,382.74 kilómetros,2,-34.63413,-58.48332,MERCEDES [Av. Rivadavia 8503/05],24-2-150,Supermercado,AR-C,Av. Rivadavia 8503,FARMACITY,Capital Federal,Farmacity S.A.,24,150
382.7497,382.75 kilómetros,1,-34.6337695,-58.4816573,383 - MATADEROS,15-1-383,Autoservicio,AR-C,Av Rivadavia 8378 (Velez Sarsfield) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,383
382.7514,382.75 kilómetros,3,-34.628516,-58.452100,Pedro Goyena 1680,10-3-693,Autoservicio,AR-C,Pedro Goyena 1680,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,693
382.7516,382.75 kilómetros,1,-34.639328,-58.512082,505 - LINIERS,15-1-505,Autoservicio,AR-C,Av Rivadavia 10536 (Liniers) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,505
382.7605,382.76 kilómetros,3,-34.636910,-58.499466,Lope de Vega 19,10-3-688,Autoservicio,AR-C,Av. Lope De Vega 19,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,688
382.7637,382.76 kilómetros,2,-34.625933516,-58.437802791,Goyena [Av Pedro Goyena 701],24-2-107,Supermercado,AR-C,Av Pedro Goyena 701,FARMACITY,Capital Federal,Farmacity S.A.,24,107
382.7638,382.76 kilómetros,3,-34.633706,-58.482029,Av. Rivadavia 8421,10-3-200,Autoservicio,AR-C,Av. Rivadavia 8421,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,200
382.7681,382.77 kilómetros,3,-34.630139,-58.462242,Ramon Falcón 2402,10-3-316,Autoservicio,AR-C,Ramón Falcón 2402,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,316
382.7708,382.77 kilómetros,1,-34.630227,-58.462879,1099 - CAPITAL FEDERAL,15-1-1099,Autoservicio,AR-C,Cl Crnel. Ramon L. Falcon 2445/48/52/54/56 None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,1099
382.773,382.77 kilómetros,1,-34.6273661,-58.4466235,208 - CABALLITO,15-1-208,Autoservicio,AR-C,Av Pedro Goyena 1373,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,208
382.774,382.77 kilómetros,2,-34.627201,-58.445722,GOYENA2 [Pedro Goyena n° 1315],24-2-226,Supermercado,AR-C,Pedro Goyena 1315,FARMACITY,Capital Federal,Farmacity S.A.,24,226
382.7861,382.79 kilómetros,1,-34.6221132,-58.4164336,BOEDO ,12-1-43,Hipermercado,AR-C,Av. Boedo 777,COTO CICSA,Boedo,Coto Centro Integral de Comercialización S.A.,12,43
382.7894,382.79 kilómetros,3,-34.618097,-58.392208,Independencia 1833,10-3-363,Autoservicio,AR-C,Av. Independencia 1833,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,363
382.7906,382.79 kilómetros,1,-34.6322172,-58.4751124,27 - FLORESTA,15-1-27,Autoservicio,AR-C,Av Rivadavia 7850,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,27
382.7989,382.80 kilómetros,3,-34.623822,-58.427300,Av. La Plata 716,10-3-691,Autoservicio,AR-C,Av. La Plata 716,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,691
382.8122,382.81 kilómetros,1,-34.6281676,-58.453314,ALBERDI ,12-1-60,Hipermercado,AR-C,Av.  J.B. Alberdi 1737,COTO CICSA,Flores,Coto Centro Integral de Comercialización S.A.,12,60
382.8219,382.82 kilómetros,1,-34.6166572,-58.3851356,718 - MONSERRAT,15-1-718,Autoservicio,AR-C,Chile 1347 None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,718
382.83,382.83 kilómetros,1,-34.633,-58.4815,Floresta,23-1-6236,Autoservicio,AR-C,Av. Rivadavia 8201,Axion Energy,Ciudad Autonoma de Buenos Aires,Pan American Energy LLC Argentina,23,6236
382.8492,382.85 kilómetros,1,-34.6306283,-58.4692321,390 - FLORES,15-1-390,Autoservicio,AR-C,Av Rivadavia 7370 (Flores) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,390
382.8504,382.85 kilómetros,3,-34.641073,-58.526236,Montiel 168,10-3-727,Autoservicio,AR-C,Montiel 168,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,727
382.8584,382.86 kilómetros,1,-34.630962,-58.471583,760 - FLORES,15-1-760,Autoservicio,AR-C,Av. Rivadavia 7521 None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,760
382.8648,382.86 kilómetros,1,-34.618411,-58.398396,1074 - SAN CRISTÓBAL,15-1-1074,Autoservicio,AR-C,Av Independencia2262/78 None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,1074
382.8649,382.86 kilómetros,1,-34.6173202,-58.3916913,3 - BALVANERA,15-1-3,Autoservicio,AR-C,Cl Entre Rios 735,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,3
382.8657,382.87 kilómetros,2,-34.63024,-58.4679,Nazca [Rivadavia 7263],24-2-22,Supermercado,AR-C,Rivadavia 7263,FARMACITY,Capital Federal,Farmacity S.A.,24,22
382.8728,382.87 kilómetros,1,-34.6244356,-58.4349162,491 - CABALLITO,15-1-491,Autoservicio,AR-C,Valle 509 / 519 (Caballito) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,491
382.8872,382.89 kilómetros,1,-34.620567,-58.412729,692 - ALMAGRO,15-1-692,Autoservicio,AR-C,Av Independencia 3311/3323 None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,692
382.8901,382.89 kilómetros,1,-34.6480353,-58.5641947,157 - RAMOS MEJIA,15-1-157,Autoservicio,AR-B,Av Mayo 791,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,157
382.8906,382.89 kilómetros,1,-34.620248,-58.411001,24 DE NOVIEMBRE,3-1-1539,Autoservicio,AR-C,24 De Noviembre 791,DEHEZA S.A.I.C.F. e I.,CAPITAL FEDERAL,Deheza S.A.I.C.F. e I.,3,1539
382.8983,382.90 kilómetros,3,-34.619005,-58.403897,Av. Independencia 2716,10-3-689,Autoservicio,AR-C,Av. Independencia 2716,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,689
382.9094,382.91 kilómetros,2,-34.618829,-58.403449,Jujuy [Av. Independencia 2676],24-2-89,Autoservicio,AR-C,Av. Independencia 2676,FARMACITY,Capital Federal,Farmacity S.A.,24,89
382.9114,382.91 kilómetros,2,-34.62885,-58.46242,Flores [Rivadavia 6728],24-2-3,Supermercado,AR-C,Av. Rivadavia 6728,FARMACITY,Capital Federal,Farmacity S.A.,24,3
382.9137,382.91 kilómetros,3,-34.621351,-58.418891,INDEPENDENCIA 3802,10-3-792,Autoservicio,AR-C,Independencia 3802,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,792
382.9232,382.92 kilómetros,3,-34.639899,-58.523585,Cosquín 78-80,10-3-595,Autoservicio,AR-C,Cosquín 78,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,595
382.9299,382.93 kilómetros,1,-34.639292,-58.520689,709 - LINIERS,15-1-709,Autoservicio,AR-C,Av. Rivadavia 11086 None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,709
382.9361,382.94 kilómetros,1,-34.6289482,-58.4642662,6 - FLORES,15-1-6,Autoservicio,AR-C,Cl Artigas 26,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,6
382.9365,382.94 kilómetros,1,-34.612999,-58.368742,586 - MONSERRAT,15-1-586,Autoservicio,AR-C,Av Paseo Colon 464 (Monserrat) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,586
382.9462,382.95 kilómetros,1,-34.621669,-58.42257,638 - CAPITAL FEDERAL,15-1-638,Autoservicio,AR-C,Av Independencia 4030/32 None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,638
382.951,382.95 kilómetros,2,-34.6282,-58.4608,Camacua.,9-2-3,Supermercado,AR-C,Camacua 55,Disco,CIUDAD AUTONOMA BUENOS AIRES,Jumbo Retail Argentina S.A.,9,3
382.9543,382.95 kilómetros,1,-34.640243,-58.526925,PLAZA LINIERS SHOPPING CENTER,2003-1-7330,Tradicional,AR-C,Coronel Ramon Lorenzo Falcon 7145,Samsung,CABA,GMRA S.A.,2003,7330
382.9691,382.97 kilómetros,2,-34.616354,-58.391638,EntreRios [Av. Entre Ríos nº 668/67,24-2-211,Supermercado,AR-C,Entre Rios 668,FARMACITY,Capital Federal,Farmacity S.A.,24,211
382.9695,382.97 kilómetros,1,-34.6136307,-58.3746625,421 - MONSERRAT,15-1-421,Autoservicio,AR-C,Peru 486 ( Monserrat) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,421
382.9708,382.97 kilómetros,3,-34.613625,-58.374702,Perú 487,10-3-589,Autoservicio,AR-C,Perú 487,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,589
382.9738,382.97 kilómetros,1,-34.620804,-58.418927,730 - ALMAGRO,15-1-730,Autoservicio,AR-C,Av Independencia 3765 None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,730
382.9851,382.99 kilómetros,1,-34.626092,-58.450539,1098 - CAPITAL FEDERAL,15-1-1098,Autoservicio,AR-C,Av. Alberdi 1555/57/59/61 None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,1098
382.9852,382.99 kilómetros,2,-34.627423,-58.458170,Flores,10-2-115,Supermercado,AR-C,Av. Rivadavia 6538,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,115
382.9924,382.99 kilómetros,3,-34.615549,-58.387978,México 1530,10-3-684,Autoservicio,AR-C,México 1530,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,684
382.9998,383.00 kilómetros,1,-34.6226946,-58.4315565,369 - FLORES,15-1-369,Autoservicio,AR-C,Av Juan B.Alberdi 2859 ( Flores) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,369
383.0246,383.02 kilómetros,3,-34.622738,-58.433150,J. Bautista Alberdi 371,10-3-370,Autoservicio,AR-C,Av. Juan Bautista Alberdi 371,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,370
383.0258,383.03 kilómetros,3,-34.628547,-58.466674,Proxi Yerbal 2701,10-3-719,Autoservicio,AR-C,Yerbal 2701,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,719
383.0277,383.03 kilómetros,2,-34.62678,-58.45673,Carabobo [Rivadavia 6398],24-2-10,Supermercado,AR-C,Rivadavia 6398,FARMACITY,Capital Federal,Farmacity S.A.,24,10
383.0389,383.04 kilómetros,2,-34.612975,-58.374544,DIGGIT PERÚ,2003-2-7980,Tradicional,AR-C,Peru 450,DIGGIT,CABA,GMRA S.A.,2003,7980
383.042,383.04 kilómetros,1,-34.6395755,-58.5276851,21 - LINIERS,15-1-21,Autoservicio,AR-C,Cl Jose Leon Suarez 30,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,21
383.0496,383.05 kilómetros,1,-34.6216,-58.4278,Boedo.,9-1-240,Supermercado,AR-C,Avenida Independencia 4221,Vea,CIUDAD AUTONOMA BUENOS AIRES,Jumbo Retail Argentina S.A.,9,240
383.0511,383.05 kilómetros,2,-34.63904,-58.5253,Liniers [Rivadavia 11420],24-2-18,Supermercado,AR-C,Rivadavia 11420,FARMACITY,Capital Federal,Farmacity S.A.,24,18
383.0536,383.05 kilómetros,1,-34.621573,-58.4278588,16 - CABALLITO,15-1-16,Autoservicio,AR-C,Cl Av. La Plata 564,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,16
383.0613,383.06 kilómetros,1,-34.63927,-58.527015,CABA-LINIERS-RIVAD-MU,2011-1-166,Autoservicio,AR-C,Avda Bernardino Rivadavia 11652,Musimundo,CIUDAD AUTONOMA BUENOS AIRES,Electronica Megatone S.A,2011,166
383.073,383.07 kilómetros,3,-34.631451,-58.485336,Segurola 279,10-3-542,Autoservicio,AR-C,Segurola 279,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,542
383.0782,383.08 kilómetros,1,-34.6395021,-58.5290621,LINIERS,2004-1-10,Hipermercado,AR-B,Av. Rivadavia 11526,Coppel S.A.,Liniers,COPPEL S.A.,2004,10
383.0811,383.08 kilómetros,1,-34.6217,-58.4301,Alberdi,23-1-6226,Autoservicio,AR-C,Av. La Plata 575,Axion Energy,Ciudad Autonoma de Buenos Aires,Pan American Energy LLC Argentina,23,6226
383.0864,383.09 kilómetros,1,-34.6262843,-58.4569877,389 - FLORES,15-1-389,Autoservicio,AR-C,Av Boyaca 37 (Flores) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,389
383.0884,383.09 kilómetros,1,-34.621309,-58.428189,AV. LA PLATA ,12-1-88,Supermercado,AR-C,Av. La Plata 541,COTO CICSA,Caballito,Coto Centro Integral de Comercialización S.A.,12,88
383.0903,383.09 kilómetros,2,-34.612531,-58.374717,Peru [Peru 401],24-2-181,Supermercado,AR-C,Peru 401,FARMACITY,Capital Federal,Farmacity S.A.,24,181
383.0912,383.09 kilómetros,3,-34.611868,-58.370576,Proxi Balcarce 379,10-3-752,Autoservicio,AR-C,Balcarce 379,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,752
383.0978,383.10 kilómetros,1,-34.6162451,-58.3982386,PICHINCHA ,12-1-78,Hipermercado,AR-C,México 2236,COTO CICSA,San Cristobal,Coto Centro Integral de Comercialización S.A.,12,78
383.1053,383.11 kilómetros,3,-34.632213,-58.491184,Carrasco 421,10-3-673,Autoservicio,AR-C,Carrasco 421,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,673
383.137,383.14 kilómetros,3,-34.612572,-58.377673,Piedras 383,10-3-291,Autoservicio,AR-C,Piedras 383,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,291
383.1511,383.15 kilómetros,3,-34.624687,-58.451248,Rivadavia 6074,10-3-530,Autoservicio,AR-C,Av. Rivadavia 6074,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,530
383.1552,383.16 kilómetros,2,-34.613219,-58.382776,Monserrat,10-2-386,Supermercado,AR-C,Av. Belgrano 1160,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,386
383.1616,383.16 kilómetros,2,-34.6221,-58.4368,José María Moreno.,9-2-247,Supermercado,AR-C,Avenida Moreno Jose Maria 368,Disco,CIUDAD AUTONOMA BUENOS AIRES,Jumbo Retail Argentina S.A.,9,247
383.1642,383.16 kilómetros,2,-34.61319,-58.38311,BELGRANO [Av. Belgrano 1194 y 1200],24-2-143,Supermercado,AR-C,Av. Belgrano 1194,FARMACITY,Capital Federal,Farmacity S.A.,24,143
383.1688,383.17 kilómetros,2,-34.609945,-58.362851,Madero 2 [ Av Juana Manso 1189],24-2-71,Autoservicio,AR-C,Av. Juana Manso 1189,FARMACITY,Capital Federal,Farmacity S.A.,24,71
383.1898,383.19 kilómetros,1,-34.631579,-58.491985,630 - CAPITAL FEDERAL,15-1-630,Autoservicio,AR-C,Av Carrasco 487,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,630
383.2008,383.20 kilómetros,3,-34.613680,-58.388254,Av. Belgrano 1562,10-3-488,Autoservicio,AR-C,Av. Belgrano 1562,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,488
383.2083,383.21 kilómetros,3,-34.638023,-58.527606,Cuzco 135,10-3-553,Autoservicio,AR-C,Cuzco 135,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,553
383.2095,383.21 kilómetros,3,-34.611219,-58.373340,Bolívar 270,10-3-633,Autoservicio,AR-C,Bolívar 270,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,633
383.2215,383.22 kilómetros,2,-34.619929,-58.427267,La Plata2 [Av. La Plata 365],24-2-112,Supermercado,AR-C,Av. La Plata 365,FARMACITY,Capital Federal,Farmacity S.A.,24,112
383.2238,383.22 kilómetros,2,-34.623700,-58.449420,Oroño [Av. B Rivadavia nº 5991/95/9,24-2-228,Supermercado,AR-C,Av. B Rivadacia N° 5991/95/ 9,FARMACITY,Capital Federal,Farmacity S.A.,24,228
383.2266,383.23 kilómetros,1,-34.612132,-58.380073,631 - CAPITAL FEDERAL,15-1-631,Autoservicio,AR-C,Cl Moreno 968,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,631
383.2319,383.23 kilómetros,2,-34.623596,-58.449251,Caballito,10-2-390,Supermercado,AR-C,Av. Rivadavia 5973,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,390
383.2368,383.24 kilómetros,3,-34.621316,-58.436261,Formosa 565,10-3-298,Autoservicio,AR-C,Formosa 565,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,298
383.2543,383.25 kilómetros,3,-34.619772,-58.428125,Av. La Plata 430,10-3-247,Supermercado,AR-C,Av. La Plata 430,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,247
383.2583,383.26 kilómetros,1,-34.6402735,-58.5418243,9 - CIUDADELA,15-1-9,Autoservicio,AR-B,Cl Av. Rivadavia 12646,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,9
383.2596,383.26 kilómetros,1,-34.6218749,-58.4407532,214 - CABALLITO,15-1-214,Autoservicio,AR-C,Cl Guayaquil 887,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,214
383.2615,383.26 kilómetros,1,-34.626773,-58.468922,774 - FLORES,15-1-774,Autoservicio,AR-C,Bogota 2740 None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,774
383.2627,383.26 kilómetros,1,-34.6290437,-58.481691,AVELLANEDA ,12-1-55,Supermercado,AR-C,Av. Avellaneda 3758,COTO CICSA,Floresta,Coto Centro Integral de Comercialización S.A.,12,55
383.2676,383.27 kilómetros,1,-34.6177626,-58.416892,485 - ALMAGRO,15-1-485,Autoservicio,AR-C,Av Boedo 431( Almagro) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,485
383.2679,383.27 kilómetros,1,-34.6300176,-58.4873541,217 - VÉLEZ SÁRSFIELD,15-1-217,Autoservicio,AR-C,Av Segurola 456,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,217
383.2771,383.28 kilómetros,2,-34.6136,-58.3921,Entre Ríos y Belgrano.,9-2-630,Supermercado,AR-C,Avenida Entre Rios 361,Disco,CIUDAD AUTONOMA BUENOS AIRES,Jumbo Retail Argentina S.A.,9,630
383.2887,383.29 kilómetros,3,-34.621665,-58.441093,Centenera 177,10-3-400,Supermercado,AR-C,Av. Del Barco Centenera 177,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,400
383.2939,383.29 kilómetros,1,-34.679311,-58.727992,Merlo,10-1-42,Hipermercado,AR-B,Av. Argentina 1915,Hipermercado Carrefour,Merlo,INC S.A.,10,42
383.3005,383.30 kilómetros,3,-34.614164,-58.396894,Av. Belgrano 2160,10-3-729,Autoservicio,AR-C,Belgrano 2160,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,729
383.3042,383.30 kilómetros,1,-34.615999,-58.408296,58 - BALVANERA,15-1-58,Autoservicio,AR-C,Cl La Rioja 465,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,58
383.3057,383.31 kilómetros,1,-34.6116871,-58.381835,493 - MONSERRAT,15-1-493,Autoservicio,AR-C,Lima 277 (Monserrat) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,493
383.3118,383.31 kilómetros,1,-34.6199615,-58.4323637,382 - CABALLITO,15-1-382,Autoservicio,AR-C,Guayaquil 264 (Caballito) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,382
383.3221,383.32 kilómetros,3,-34.612239,-58.386223,Moreno 1401,10-3-634,Autoservicio,AR-C,Moreno 1401,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,634
383.3355,383.34 kilómetros,1,-34.62215,-58.446408,EASY CABALLITO,3001-1-149,Supermercado,AR-C,Avenida Rivadavia 5751,EASY,CAPITAL FEDERAL,EASY S.A.,3001,149
383.3439,383.34 kilómetros,1,-34.611889,-58.385285,713 - MONSERRAT,15-1-713,Autoservicio,AR-C,Moreno 1333 None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,713
383.3471,383.35 kilómetros,1,-34.6322,-58.5033,Villa Luro,23-1-6225,Autoservicio,AR-C,J. B. Justo 8005,Axion Energy,Ciudad Autonoma de Buenos Aires,Pan American Energy LLC Argentina,23,6225
383.3608,383.36 kilómetros,3,-34.617797,-58.422220,Venezuela 4086,10-3-413,Autoservicio,AR-C,Venezuela 4086,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,413
383.3633,383.36 kilómetros,1,-34.61268,-58.391306,5353 - BALVANERA,15-1-5353,Autoservicio,AR-C,Moreno 1744,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,5353
