distanciaNumero,distanciaDescripcion,banderaId,lat,lng,sucursalNombre,id,sucursalTipo,provincia,direccion,banderaDescripcion,localidad,comercioRazonSocial,comercioId,sucursalId
810.1225,810.12 kilómetros,1,-38.8312350581498,-68.12051403520854,Centenario 3,13-1-71,Supermercado,AR-Q,San Martín 245,Cooperativa Obrera Limitada de Consumo y Vivienda,Centenario,Cooperativa Obrera Limitada de Consumo y Vivienda,13,71
810.1621,810.16 kilómetros,1,-38.829250,-68.063970,AUTOSERVICIO CINCO SALTOS 2,2-1-242,Supermercado,AR-R,General Roca 224,La Anonima,Cinco Saltos,S.A. Importadora y Exportadora de la Patagonia,2,242
810.4218,810.42 kilómetros,3,-24.7726,-65.4129,Jumbo Salta,9-3-5251,Hipermercado,AR-A,20 De Febrero 1437,Jumbo,SALTA,Jumbo Retail Argentina S.A.,9,5251
810.5293,810.53 kilómetros,1,-24.77165,-65.412645,EASY SALTA,3001-1-151,Supermercado,AR-A,20 De Febrero 1437,EASY,SALTA,EASY S.A.,3001,151
811.5836,811.58 kilómetros,1,-31.870218,-60.00852,442 - VIALE,15-1-442,Autoservicio,AR-E,Sarmiento Y 9 De Julio None,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,442
811.7833,811.78 kilómetros,1,-32.33633100,-60.02698200,Sucursal Hernandez,20-1-4,Supermercado,AR-E,Gob. Entrerriano 725,LA AGRICOLA REGIONAL COOPERATIVA LIMITADA,Hernandez,La Agricola Regional Cooperativa Limitada,20,4
812.1182,812.12 kilómetros,1,-33.35654,-60.19354,SAN NICOLAS,19-1-00616,Autoservicio,AR-B,Gral. Savio 1289 0,FULL,SAN NICOLAS,Operadora de Estaciones de Servicios S.A.,19,00616
812.4522,812.45 kilómetros,1,-24.7581,-65.3986,Tres Cerritos.,9-1-110,Supermercado,AR-A,Avenida Reyes Catolicos 1480,Vea,SALTA,Jumbo Retail Argentina S.A.,9,110
813.3748,813.37 kilómetros,1,-29.88803,-60.286832,SAFE-CALCHAQUI-BELG-MU,2011-1-218,Autoservicio,AR-S,Bv Gral Manuel Belgrano 571,Musimundo,CALCHAQUI,Electronica Megatone S.A,2011,218
814.8442,814.84 kilómetros,1,-24.7298,-65.4127,Ciudad Judicial,9-1-655,Supermercado,AR-A,"Avenida Houssay Dr Bernardo, Esq. Colectora 0",Vea,SALTA,Jumbo Retail Argentina S.A.,9,655
815.5735,815.57 kilómetros,2,-24.726100,-65.403373,Salta Ciudad Judicial,11-2-1075,Hipermercado,AR-A,Avenida Fuerza Aerea Esq. Aguas Blancas None,Changomas,BARRIO CASTAÑARES,Wal Mart Argentina S.R.L.,11,1075
816.1315,816.13 kilómetros,1,-24.719693,-65.406139,1801 - SALTA,15-1-1801,Autoservicio,AR-A,Ejercito Argentino Y Batalla De Salta(Salta Capital ) None,Supermercados DIA,SALTA,DIA Argentina S.A,15,1801
816.2927,816.29 kilómetros,1,-31.231412,-59.987265,590 - VILLA HERNANDARIAS,15-1-590,Autoservicio,AR-E,La Rioja 164 None,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,590
820.7614,820.76 kilómetros,1,-38.925717604141624,-68.08393585612066,Neuquén I,13-1-84,Supermercado,AR-Q,Piquen 1780,Cooperativa Obrera Limitada de Consumo y Vivienda,Neuquén,Cooperativa Obrera Limitada de Consumo y Vivienda,13,84
820.7704,820.77 kilómetros,1,-31.660324,-59.914562,594 - MARIA GRANDE,15-1-594,Autoservicio,AR-E,Av Argentina 787,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,594
820.8354,820.84 kilómetros,1,-37.66901520951271,-63.53782206773752,Guatrache,13-1-16,Supermercado,AR-L,Av. J. A. Goude Y Pringles 470,Cooperativa Obrera Limitada de Consumo y Vivienda,Guatrache,Cooperativa Obrera Limitada de Consumo y Vivienda,13,16
821.3373,821.34 kilómetros,1,-38.926630,-67.990510,CIPOLLETTI 3,2-1-164,Supermercado,AR-R,Esmeralda 1333,La Anonima,Cipolletti,S.A. Importadora y Exportadora de la Patagonia,2,164
821.5717,821.57 kilómetros,1,-38.929159387799636,-67.99884250762261,Cipolletti II,13-1-121,Autoservicio,AR-R,Av. Mengelle 1058,Cooperativa Obrera Limitada de Consumo y Vivienda,Cipolletti,Cooperativa Obrera Limitada de Consumo y Vivienda,13,121
821.6161,821.62 kilómetros,1,-38.933010,-68.074000,ALTA BARDA,2-1-237,Supermercado,AR-Q,Las Orquideas 100,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,237
821.9508,821.95 kilómetros,2,-38.931846,-67.984138,Cipoletti,11-2-1038,Hipermercado,AR-R,Bolivia 1169,Changomas,CIPOLLETTI,Wal Mart Argentina S.R.L.,11,1038
822.037,822.04 kilómetros,1,-38.938560,-68.117340,NEUQUEN OESTE 1,2-1-236,Supermercado,AR-Q,Godoy 1450,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,236
822.0618,822.06 kilómetros,1,-38.933690,-68.001030,CIPOLLETTI,2-1-007,Supermercado,AR-R,Mariano Moreno 75,La Anonima,Cipolletti,S.A. Importadora y Exportadora de la Patagonia,2,007
822.3079,822.31 kilómetros,1,-38.935670,-67.996130,AUTOSERVICIO CIPOLLETTI 4,2-1-238,Supermercado,AR-R,Av. Alem 336,La Anonima,Cipolletti,S.A. Importadora y Exportadora de la Patagonia,2,238
822.3831,822.38 kilómetros,1,-38.93591736352952,-67.98749637770385,Cipolletti I,13-1-65,Supermercado,AR-R,Brentana 621,Cooperativa Obrera Limitada de Consumo y Vivienda,Cipolletti,Cooperativa Obrera Limitada de Consumo y Vivienda,13,65
822.4137,822.41 kilómetros,1,-38.9418903934362,-68.1155990663683,Neuquen III,13-1-124,Autoservicio,AR-Q,Av Del Trabaj Y Dr Ramon 0,Cooperativa Obrera Limitada de Consumo y Vivienda,Neuquén,Cooperativa Obrera Limitada de Consumo y Vivienda,13,124
822.5014,822.50 kilómetros,1,-38.930400,-69.210670,PLAZA HUINCUL,2-1-076,Supermercado,AR-Q,Copahue 20,La Anonima,Plaza Huincul,S.A. Importadora y Exportadora de la Patagonia,2,076
822.606,822.61 kilómetros,1,-38.9385300,-67.9995650,Cipolletti,2002-1-172,Tradicional,AR-R,Gral. Roca 167,Fravega,Cipolleti,FRAVEGA S A C I E I,2002,172
822.6148,822.61 kilómetros,1,-38.941594,-68.064089,ALTO COMAHUE,2003-1-7380,Tradicional,AR-Q,Aveninda Doctor Luis Ramón 355,Samsung,NEUQUEN,GMRA S.A.,2003,7380
822.672,822.67 kilómetros,1,-38.947920,-68.225790,PLOTTIER,2-1-182,Supermercado,AR-Q,San Martin 507,La Anonima,Plottier,S.A. Importadora y Exportadora de la Patagonia,2,182
822.6746,822.67 kilómetros,1,-38.942149918,-68.06446909,NEUQUEN ,12-1-185,Hipermercado,AR-Q,Dr Ramon 382,COTO CICSA,Neuquen,Coto Centro Integral de Comercialización S.A.,12,185
822.683,822.68 kilómetros,1,-38.9387,-67.9890,Cipolletti.,9-1-433,Hipermercado,AR-R,Brentana Padre Jose Maria 370,Vea,CIPOLLETTI,Jumbo Retail Argentina S.A.,9,433
822.686,822.69 kilómetros,1,-38.9391,-67.9965,BAZAR AVENIDA SA - Cipolletti,2008-1-243,Tradicional,AR-R,Roca 398,MEGATONE,Cipolletti,BAZAR AVENIDA S.A.,2008,243
822.6889,822.69 kilómetros,1,-38.939266,-67.999329,RION-CIPOLLETTI-BELG-MU,2011-1-263,Autoservicio,AR-R,Dr Manuel Belgrano 130,Musimundo,CIPOLLETTI,Electronica Megatone S.A,2011,263
822.751,822.75 kilómetros,1,-38.944410,-68.102300,AVDA TRABAJADOR,2-1-239,Supermercado,AR-Q,Av. Del Trabajador 3115,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,239
822.7515,822.75 kilómetros,1,-38.9398497,-67.9997146,Cipolletti,2005-1-65,Autoservicio,AR-R,San Martin 336,Naldo,Cipolletti,Naldo Lombardi SA,2005,65
822.7723,822.77 kilómetros,1,-38.939820,-67.995300,CIPOLLETTI 2,2-1-051,Supermercado,AR-R,Roca 623,La Anonima,Cipolletti,S.A. Importadora y Exportadora de la Patagonia,2,051
822.7796,822.78 kilómetros,1,-38.932454,-69.218162,NEUQ-CUTRAL CO-OLASCO-MU,2011-1-250,Autoservicio,AR-Q,Avda Cnel Manuel Jose Olascoag 717,Musimundo,CUTRAL CO,Electronica Megatone S.A,2011,250
822.9826,822.98 kilómetros,1,-38.946820,-68.110433,Neuquén Antártida Argentina,10-1-53,Hipermercado,AR-Q,Antártida Argentina 3600,Hipermercado Carrefour,Neuquén,INC S.A.,10,53
823.0322,823.03 kilómetros,1,-38.9448310,-68.0520340,General Roca,2002-1-129,Tradicional,AR-R,Tucuman 1162,Fravega,Gral. Roca,FRAVEGA S A C I E I,2002,129
823.0593,823.06 kilómetros,1,-38.9478559,-68.1193394,Neuquén II,2005-1-60,Autoservicio,AR-Q,Galarza 4185,Naldo,Neuquen,Naldo Lombardi SA,2005,60
823.1034,823.10 kilómetros,1,-38.934450,-69.233040,CUTRAL CO 2,2-1-228,Supermercado,AR-Q,C.H.Rodriguez 345,La Anonima,Cutral Co,S.A. Importadora y Exportadora de la Patagonia,2,228
823.1348,823.13 kilómetros,1,-38.946701,-68.073808,PASEO DE LA PATAGONIA,2003-1-7460,Tradicional,AR-Q,Antartida Argentina 1111,Samsung,NEUQUEN,GMRA S.A.,2003,7460
823.1496,823.15 kilómetros,1,-38.946160,-68.058170,AVD SAN JUAN,2-1-225,Supermercado,AR-Q,Av. San Juan 51,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,225
823.1521,823.15 kilómetros,1,-38.947310,-68.084610,ANTARTIDA ARGENTINA,2-1-248,Supermercado,AR-Q,Antartida Argentina 1830,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,248
823.1698,823.17 kilómetros,1,-38.947000,-68.073420,HIPERMERCADO NEUQUEN,2-1-068,Supermercado,AR-Q,Antartida Argentina 1111,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,068
823.2439,823.24 kilómetros,1,-38.9368262917551,-69.2152900718732,Cutral Co II,13-1-127,Autoservicio,AR-Q,Los Copihues S/N 0,Cooperativa Obrera Limitada de Consumo y Vivienda,Cutral Co,Cooperativa Obrera Limitada de Consumo y Vivienda,13,127
